Postal Code,Area,District,Latitude,Longitude
90736,Aluketiyawa,Badulla,7.300000,81.116700
90738,Keselpotha,Badulla,7.300000,81.116700
90750,Girandurukotte,Badulla,7.400000,81.050000
90752,Galporuyaya,Badulla,7.400000,81.050000
90754,Malgoda,Badulla,7.400000,81.050000
90756,Pahalarathkinda,Badulla,7.400000,81.050000
91000,Monaragala,Moneragala,6.871400,81.348700
91002,Pangura,Moneragala,6.982500,81.324400
91003,Nakkala,Moneragala,6.887500,81.293900
91004,Hulandawa,Moneragala,6.851500,81.342700
91005,Wedikumbura,Moneragala,6.834900,81.387900
91006,Marawa,Moneragala,6.816900,81.374300
91007,Obbegoda,Moneragala,6.924200,81.349300
91008,Galabedda,Moneragala,6.919600,81.380500
91010,Dombagahawela,Moneragala,6.901600,81.442500
91020,Ethimalewewa,Moneragala,6.768900,81.486300
91022,Wilaoya,Moneragala,6.826100,81.490700
91024,Kotiyagala,Moneragala,6.711700,81.481800
91030,Siyambalanduwa,Moneragala,6.906700,81.546100
91032,Kandaudapanguwa,Moneragala,6.975000,81.514900
91038,Buddama,Moneragala,7.043400,81.483800
91040,Inginiyagala,Moneragala,7.223300,81.541000
91042,Nelliyadda,Moneragala,7.223300,81.541000
91050,Dambagalla,Moneragala,6.955700,81.367000
91052,Mariarawa,Moneragala,6.975400,81.473000
91054,Uva Gangodagama,Moneragala,7.011300,81.414700
91056,Ruwalwela,Moneragala,7.026200,81.386000
91058,Baduluwela,Moneragala,7.087800,81.432900
91060,Okkampitiya,Moneragala,6.745600,81.305700
91070,Badalkumbura,Moneragala,6.892200,81.239600
91098,Kumbukkana,Moneragala,6.823500,81.306800
91100,Buttala,Moneragala,6.760800,81.248800
91108,Moretuwegama,Moneragala,6.760800,81.248800
91112,Uva Pelwatta,Moneragala,6.760800,81.248800
91198,Warunagama,Moneragala,6.760800,81.248800
91200,Wellawaya,Moneragala,6.726400,81.104600
91202,Siyambalagune,Moneragala,6.804300,81.138600
91204,Randeniya,Moneragala,6.785600,81.109000
91206,Weherayaya Handapanagala,Moneragala,6.772100,81.117400
91250,Ettiliwewa,Moneragala,6.682000,81.104800
91295,Balaharuwa,Moneragala,6.571600,81.049000
91298,Uva Kudaoya,Moneragala,6.521900,81.122800
91300,Tanamalwila,Moneragala,6.433100,81.128500
91302,Angunakolawewa,Moneragala,6.400400,81.087700
91306,Suriara,Moneragala,6.455500,81.057700
91308,Hambegamuwa,Moneragala,6.533100,80.956800
91312,Kotawehera Mankada,Moneragala,6.455500,81.057700
91400,Kataragama,Moneragala,6.413400,81.334600
91405,Sella Kataragama,Moneragala,6.413400,81.334600
91500,Bibile,Moneragala,7.157700,81.219200
91502,Ekiriyankumbura,Moneragala,7.300000,81.216700
91505,Pitakumbura,Moneragala,7.184100,81.281600
91508,Nilgala,Moneragala,7.192500,81.375900
91512,Kotagama,Moneragala,7.123600,81.190200
91514,Diyakobala,Moneragala,7.105600,81.231400
91516,Ayiwela,Moneragala,7.108400,81.241100
91519,Nannapurawa,Moneragala,7.084700,81.262900
91550,Medagana,Moneragala,6.997900,81.282100
91552,Kandawinna,Moneragala,6.997900,81.282100
91554,Bakinigahawela,Moneragala,6.997900,81.282100
96167,Idalgashinna,Badulla,6.781900,80.893100
90324,,Badulla,7.000000,80.950000
81032,,Matara,6.000000,80.600000
42000,,Mullaitivu,9.176200,80.000000
61520,,Puttalam,8.000000,80.116700
